Name,Lat,Lon,country,state,Population
Paramatta,-33.8178,151.00348,AU,2,18448
Ferntree Gully,-37.88461,145.29539,AU,7,24724
City of Parramatta,-33.81667,151,AU,2,19745
Adelaide Hills,-34.91119,138.70735,AU,5,60394
Canning Vale,-32.05799,115.91814,AU,8,23289
Glenmore Park,-33.79068,150.6693,AU,2,19200
Glen Iris,-37.85995,145.05489,AU,7,23270
Balwyn North,-37.79086,145.09386,AU,7,19968
Carnegie,-37.88867,145.05713,AU,7,15084
Malvern East,-37.87397,145.04253,AU,7,19593
Brighton East,-37.90232,145.01734,AU,7,15167
Booval,-27.61328,152.78944,AU,4,20540
St Albans,-37.74496,144.80049,AU,7,33511
Endeavour Hills,-37.97695,145.25866,AU,7,25000
Clayton,-37.91731,145.13041,AU,7,15500
Taylors Lakes,-37.69863,144.78631,AU,7,16095
Roxburgh Park,-37.62581,144.92555,AU,7,19235
Wyndham Vale,-37.8415,144.54101,AU,7,17304
Willetton,-32.05251,115.88782,AU,8,17243
Thornbury,-37.75829,145.00514,AU,7,17434
Thornlie,-32.06003,115.955,AU,8,22265
Hillside,-37.69047,144.74172,AU,7,16326
Bundoora,-37.69825,145.05967,AU,7,25709
Forest Lake,-27.62563,152.96883,AU,4,22426
Sunnybank Hills,-27.61025,153.05388,AU,4,16830
Narre Warren South,-38.04369,145.2923,AU,7,28594
Dandenong North,-37.96649,145.2081,AU,7,21910
Frankston South,-38.16604,145.13643,AU,7,17360
Sunshine West,-37.79117,144.81637,AU,7,16743
Altona Meadows,-37.88413,144.78367,AU,7,18746
West Pennant,-33.7457,151.04764,AU,2,15967
Oranjestad,12.52398,-70.02703,AW,0,29998
Babijn,12.53333,-69.98333,AW,0,40627
Angochi,12.51667,-69.95,AW,0,29442
Mariehamn,60.09726,19.93481,AX,211,10682
Xankandi,39.8177,46.7528,AZ,61,53100
Ahmadbayli,39.87867,48.39901,AZ,45,17242
Shushi,39.76006,46.74989,AZ,55,18662
Salyan,39.59621,48.98479,AZ,49,36555
Saatli,39.93214,48.36892,AZ,45,87000
Neftcala,39.3768,49.247,AZ,36,18661
Nakhchivan,39.20889,45.41222,AZ,35,64754
Lankaran,38.75428,48.85062,AZ,29,240300
Imishli,39.87095,48.05995,AZ,24,34178
Fizuli,39.60094,47.14529,AZ,18,26765
Dzhalilabad,39.20963,48.49186,AZ,15,36259
Pushkino,39.45833,48.545,AZ,13,18182
Beylagan,39.77556,47.61861,AZ,12,15599
Astara,38.45598,48.87498,AZ,8,15190
Sirvan,39.93778,48.929,AZ,7,70220
Agdam,39.99096,46.92736,AZ,3,39451
Zaqatala,41.6316,46.64479,AZ,70,18277
Zabrat,40.47746,49.94174,AZ,9,21396
Yevlakh,40.61832,47.15014,AZ,68,59036
Yelenendorf,40.58584,46.3189,AZ,62,17816
Xacmaz,41.46426,48.80565,AZ,60,37175
Ujar,40.51902,47.65423,AZ,59,15741
Terter,40.34179,46.93242,AZ,57,18185
Sumqayit,40.58972,49.66861,AZ,54,265150
Qaracuxur,40.39667,49.97361,AZ,9,72989
Shamkhor,40.82975,46.0178,AZ,51,35421
Shamakhi,40.63141,48.64137,AZ,50,29403
Sheki,41.19194,47.17056,AZ,48,63000
Sabuncu,40.4425,49.94806,AZ,9,20996
Sabirabad,40.00869,48.47701,AZ,46,28075
Qusar,41.4275,48.4302,AZ,44,16022
Quba,41.36108,48.51341,AZ,42,22405
Haciqabul,40.03874,48.94286,AZ,23,23102
Qazax,41.09246,45.36561,AZ,40,18903
Haci Zeynalabdin,40.62333,49.55861,AZ,54,19019
Mingelchaur,40.76395,47.05953,AZ,33,95453
Mastaga,40.52983,50.00616,AZ,9,40092
Mardakyany,40.49182,50.14292,AZ,9,15267
Lokbatan,40.3256,49.73376,AZ,9,30694
Kyurdarmir,40.34532,48.15085,AZ,27,19088
Khirdalan,40.44808,49.75502,AZ,1,37949
Yeni Suraxani,40.43026,50.03598,AZ,9,16127
Geoktschai,40.65055,47.74219,AZ,22,35348
Hovsan,40.37444,50.08528,AZ,9,36293
Ganja,40.68278,46.36056,AZ,20,313300
Divichibazar,41.20117,48.98712,AZ,17,23248
Buzovna,40.51903,50.11438,AZ,9,24795
Biny Selo,40.45076,50.08686,AZ,9,24596
Barda,40.37577,47.12619,AZ,11,37372
Bilajari,40.4444,49.80566,AZ,9,42194
Baku,40.37767,49.89201,AZ,9,1116513
Amirdzhan,40.42639,49.98361,AZ,9,26798
Aghsu,40.57028,48.40087,AZ,6,17209
Agdas,40.64699,47.4738,AZ,4,23528
Agdzhabedy,40.05015,47.45937,AZ,2,34989
Bakixanov,40.41894,49.96693,AZ,9,66686
Zenica,44.20169,17.90397,BA,1,164423
Visoko,43.98889,18.17806,BA,1,17890
Velika Kladusa,45.18497,15.80579,BA,1,19330
Tuzla,44.53842,18.66709,BA,1,142486
Trebinje,42.71197,18.34362,BA,2,33178
Travnik,44.22637,17.66583,BA,1,31127
Sarajevo,43.84864,18.35644,BA,1,696731
Prijedor,44.97991,16.71401,BA,2,36347
Mostar,43.34333,17.80806,BA,1,104518
Gradacac,44.87851,18.42764,BA,1,15659
Gracanica,44.70307,18.3101,BA,1,15758
Gorazde,43.66795,18.97564,BA,1,17650
Doboj,44.73179,18.08698,BA,2,27235
Cazin,44.96694,15.94306,BA,1,21741
Bugojno,44.05722,17.45083,BA,1,41378
Brcko,44.87278,18.80833,BA,BRC,38968
Bosanska Krupa,44.8825,16.15139,BA,1,15193
Bijeljina,44.75874,19.21437,BA,2,37692
Bihac,44.81694,15.87083,BA,1,75641
Banja Luka,44.77583,17.18556,BA,2,221106
Konjic,43.65126,17.96082,BA,1,15950
Bridgetown,13.1,-59.61667,BB,8,98511
Thakurgaon,26.03097,88.46989,BD,87,71096
Teknaf,20.86382,92.30153,BD,84,40557
Tungi,23.89154,90.40232,BD,81,337579
Sylhet,24.89904,91.87198,BD,86,237000
Dohar,23.59311,90.14251,BD,81,45543
Jamalpur,24.91965,89.94812,BD,81,167900
Shibganj,24.68501,88.15638,BD,83,35961
Satkhira,22.70817,89.07185,BD,82,128918
Sirajganj,24.45771,89.70802,BD,83,127481
Netrakona,24.88352,90.72898,BD,81,79016
Narsingdi,23.92298,90.71768,BD,81,281080
Sandwip,22.51409,91.45491,BD,84,52152
Shahzadpur,24.17687,89.5988,BD,83,102420
Ramganj,23.1006,90.84989,BD,84,55241
Rajshahi,24.374,88.60114,BD,83,700133
Pirojpur,22.57965,89.97521,BD,85,54418
Panchagarh,26.33338,88.55777,BD,87,48531
Patiya,22.29543,91.979,BD,84,51360
Parbatipur,25.66369,88.93093,BD,87,48020
Narayanganj,23.61352,90.50298,BD,81,223622
Nalchiti,22.63696,90.27195,BD,85,38703
Nagarpur,24.05783,89.87696,BD,81,238422
Nageswari,25.96817,89.69153,BD,87,49425
Mymensingh,24.75636,90.40646,BD,81,225126
Muktagacha,24.76484,90.25698,BD,81,24684
Mirzapur,24.10287,90.09841,BD,81,41137
Maulavi Bazar,24.48888,91.77075,BD,86,57441
Morrelgonj,22.45566,89.85584,BD,82,31647
Mehendiganj,22.82257,90.52859,BD,85,39424
Mathba,22.28616,89.95883,BD,85,29760
Lalmanirhat,25.91719,89.44595,BD,87,65127
Laksham,23.24018,91.12143,BD,84,82290
Comilla,23.46186,91.18503,BD,84,389411
Rangpur,25.74664,89.25166,BD,87,343122
Kushtia,23.9028,89.11943,BD,82,135724
Kaliganj,23.40964,89.13801,BD,82,45631
Jhingergacha,23.11134,89.09061,BD,82,41957
Joypur Hat,25.10147,89.02734,BD,83,73068
Ishurdi,24.12858,89.06573,BD,83,81995
Habiganj,24.38044,91.41299,BD,86,88760
Gaurnadi,22.97372,90.22376,BD,85,40519
Gafargaon,24.432,90.5585,BD,81,34177
Feni,23.0144,91.3966,BD,84,84028
Raipur,23.0391,90.76808,BD,84,64652
Sarankhola,22.31006,89.79113,BD,82,36470
Dhaka,23.7104,90.40744,BD,81,10356500
Chilmari,25.55613,89.67097,BD,87,49736
Chhagalnaiya,23.02475,91.51091,BD,84,39335
Lalmohan,22.33774,90.73708,BD,85,42220
Khagrachhari,23.10787,91.97007,BD,84,50364
Chhatak,25.03858,91.6815,BD,86,39218
Bhatpara Abhaynagar,23.01472,89.43936,BD,82,42653
Bheramara,24.02452,88.99234,BD,82,38159
Bhairab Bazar,24.0524,90.9764,BD,81,105457
Bandarban,22.19534,92.21946,BD,84,32523
Kalia,23.043,89.63094,BD,82,40492
Baniachang,24.51863,91.35787,BD,86,37807
Bajitpur,24.21623,90.95002,BD,81,34560
Badarganj,25.67419,89.05377,BD,87,32600
Narail,23.15509,89.49515,BD,82,55112
Tungipara,22.89983,89.90326,BD,81,62210
Sarishabari,24.75127,89.83126,BD,81,81325
Sakhipur,24.31988,90.16943,BD,81,40869
Raojan,22.53511,91.91919,BD,84,25708
Phultala,22.71673,89.51194,BD,82,37985
Palang,23.21824,90.35076,BD,81,67652
Par Naogaon,24.80418,88.94875,BD,83,192464
Nabinagar,23.88791,90.96792,BD,84,31671
Lakshmipur,22.9443,90.83005,BD,84,61703
Kesabpur,22.90725,89.21954,BD,82,30926
Hajiganj,23.25191,90.85508,BD,84,44343
Faridpur,23.60612,89.84064,BD,81,112187
Dinajpur,25.62745,88.63779,BD,87,206234
Uttar Char Fasson,22.22647,90.71275,BD,82,48305
Chittagong,22.3384,91.83168,BD,84,3920222
Char Bhadrasan,23.30916,90.22698,BD,81,34423
Bera,24.07821,89.63262,BD,83,39604
Burhanuddin,22.49518,90.72391,BD,85,45670
Satkania,22.07639,92.04955,BD,84,52005
Cox's Bazar,21.45388,91.96765,BD,84,253788
Khulna,22.80979,89.56439,BD,82,1342339
Bhola,22.68759,90.64403,BD,85,99079
Barisal,22.70497,90.37013,BD,85,202242
Jessore,23.16971,89.21371,BD,82,243987
Pabna,24.00644,89.2372,BD,83,186781
Tangail,24.24984,89.91655,BD,81,180144
Bogra,24.85098,89.37108,BD,83,210000
Pirgaaj,25.85587,88.35943,BD,87,34606
Nawabganj,24.59025,88.27444,BD,83,142361
Madaripur,23.17097,90.20935,BD,81,84789
Sherpur,25.01881,90.01751,BD,81,107419
Kishorganj,24.43944,90.78291,BD,81,90690
Manikchari,22.83957,91.84128,BD,84,24813
Bhandaria,22.48898,90.06273,BD,85,30219
Fatikchari,22.68768,91.78123,BD,84,33200
Saidpur,25.77769,88.89169,BD,83,199422
Azimpur,23.7298,90.3854,BD,81,96641
Paltan,23.73625,90.41426,BD,81,84492
Zwijndrecht,51.21979,4.32664,BE,VLG,18249
Zwevegem,50.81268,3.33848,BE,VLG,23358
Zottegem,50.86955,3.81052,BE,VLG,24434
Zonhoven,50.99064,5.36819,BE,VLG,19922
Zoersel,51.26825,4.71296,BE,VLG,20642
Zemst,50.98318,4.46079,BE,VLG,21096
Zele,51.06566,4.0403,BE,VLG,20236
Zedelgem,51.14236,3.1368,BE,VLG,21968
Zaventem,50.88365,4.47298,BE,VLG,28188
Wuustwezel,51.39214,4.59546,BE,VLG,18117
Willebroek,51.06041,4.36019,BE,VLG,22808
Wevelgem,50.8,3.16667,BE,VLG,30954
Wetteren,51.00526,3.88341,BE,VLG,22930
Westerlo,51.09049,4.91544,BE,VLG,22579
Wervik,50.78069,3.03854,BE,VLG,17340
Wavre,50.71717,4.60138,BE,WAL,32112
Waterloo,50.71469,4.3991,BE,WAL,29778
Waregem,50.88898,3.42756,BE,VLG,35896
Walcourt,50.25401,4.43796,BE,WAL,17501
Vise,50.7376,5.69907,BE,WAL,17054
Vilvoorde,50.92814,4.42938,BE,VLG,36955
Verviers,50.58907,5.86241,BE,WAL,52824
Turnhout,51.32254,4.94471,BE,VLG,39654
Tubize,50.69059,4.2009,BE,WAL,21859
Tournai,50.60715,3.38932,BE,WAL,67721
Torhout,51.0656,3.10085,BE,VLG,18933
Tongeren,50.78054,5.46484,BE,VLG,29816
Tienen,50.80745,4.9378,BE,VLG,31743
Tielt,50.99931,3.32707,BE,VLG,19299
Tessenderlo,51.06513,5.08856,BE,VLG,16574
Tervuren,50.82372,4.51418,BE,VLG,20623
Temse,51.12794,4.21372,BE,VLG,26054
Stekene,51.2099,4.03651,BE,VLG,16989
Stabroek,51.33189,4.37127,BE,VLG,17294
Soumagne,50.61385,5.74679,BE,WAL,15237
Soignies,50.57904,4.07129,BE,WAL,24869
Sint-Truiden,50.81679,5.18647,BE,VLG,37859
Sint-Pieters-Leeuw,50.77926,4.24355,BE,VLG,30446
Sint-Niklaas,51.16509,4.1437,BE,VLG,69010
Sint-Kruis,51.21399,3.24949,BE,VLG,16000
Sint-Katelijne-Waver,51.06691,4.53469,BE,VLG,19487
Sint-Gillis-Waas,51.21914,4.12374,BE,VLG,17658
Sint-Genesius-Rode,50.74645,4.35754,BE,VLG,17990
Seraing,50.58362,5.50115,BE,WAL,60737
Schoten,51.25251,4.50268,BE,VLG,33622
Schilde,51.24107,4.58336,BE,VLG,20373
Saint-Nicolas,50.62837,5.53243,BE,WAL,22586
Saint-Ghislain,50.44816,3.81886,BE,WAL,22500
Rotselaar,50.95302,4.71665,BE,VLG,15007
Ronse,50.74574,3.6005,BE,VLG,24204
Roeselare,50.94653,3.12269,BE,VLG,56016
Rixensart,50.71229,4.52529,BE,WAL,21616
Riemst,50.80995,5.60131,BE,VLG,15809
Ranst,51.18983,4.56533,BE,VLG,17405
Quaregnon,50.44067,3.8653,BE,WAL,18491
Puurs,51.07409,4.28844,BE,VLG,15944
Putte,51.05337,4.63263,BE,VLG,15276
Poperinge,50.85386,2.72659,BE,VLG,19537
Pont-a-Celles,50.50518,4.36887,BE,WAL,15909
Peruwelz,50.50819,3.59373,BE,WAL,16647
Peer,51.1303,5.45952,BE,VLG,15551
Overijse,50.77436,4.53461,BE,VLG,23486
Oupeye,50.71184,5.6468,BE,WAL,23594
Oudenaarde,50.85168,3.60891,BE,VLG,27935
Oostkamp,51.15432,3.23128,BE,VLG,21489
Ostend,51.21551,2.927,BE,VLG,69011
Nivelles,50.59833,4.32848,BE,WAL,24149
Ninove,50.82776,4.02657,BE,VLG,34795
Nijlen,51.16096,4.67008,BE,VLG,20792
Neerpelt,51.22807,5.4427,BE,VLG,16122
Namur,50.4669,4.86746,BE,WAL,106284
Mouscron,50.74497,3.20639,BE,WAL,52069
Mortsel,51.16697,4.45127,BE,VLG,24525
Morlanwelz-Mariemont,50.45502,4.24519,BE,WAL,18233
Mons,50.45413,3.95229,BE,WAL,91277
Mol,51.19188,5.11662,BE,VLG,32659
Middelkerke,51.18532,2.82077,BE,VLG,17789
Merelbeke,50.99447,3.74621,BE,VLG,22047
Menen,50.79722,3.12245,BE,VLG,31916
Meise,50.93934,4.32655,BE,VLG,18497
Mechelen,51.02574,4.47762,BE,VLG,77530
Marche-en-Famenne,50.22678,5.34416,BE,WAL,16856
Manage,50.50312,4.23589,BE,WAL,22196
Maldegem,51.20737,3.44511,BE,VLG,22092
Maasmechelen,50.96545,5.69452,BE,VLG,36251
Maaseik,51.09802,5.78379,BE,VLG,23684
Louvain-la-Neuve,50.66829,4.61443,BE,WAL,29521
Londerzeel,51.00468,4.30304,BE,VLG,17274
Lommel,51.23074,5.31349,BE,VLG,31993
Lokeren,51.10364,3.99339,BE,VLG,37567
Lochristi,51.09644,3.83194,BE,VLG,19696
Lille,51.24197,4.82313,BE,VLG,15466
Lier,51.13128,4.57041,BE,VLG,33272
Liege,50.63373,5.56749,BE,WAL,182597
Leuven,50.87959,4.70093,BE,VLG,92892
Lessines,50.71104,3.83579,BE,WAL,17687
Lede,50.96626,3.98594,BE,VLG,16813
Lebbeke,51.00464,4.13457,BE,VLG,17372
Lanaken,50.89318,5.6468,BE,VLG,24771
La Louviere,50.48657,4.18785,BE,WAL,76668
Kortrijk,50.82803,3.26487,BE,VLG,73879
Kortenberg,50.88982,4.54353,BE,VLG,17774
Kontich,51.13213,4.44706,BE,VLG,20290
Koksijde,51.11642,2.63772,BE,VLG,21027
Knokke-Heist,51.35,3.26667,BE,VLG,33781
Kasterlee,51.24118,4.96651,BE,VLG,17765
Kapellen,51.31377,4.43539,BE,VLG,26410
Kalmthout,51.38442,4.47556,BE,VLG,17485
Izegem,50.91396,3.21378,BE,VLG,26382
Ieper,50.85114,2.88569,BE,VLG,35089
Huy,50.51894,5.23284,BE,WAL,19973
Houthalen,51.03427,5.37429,BE,VLG,30050
Hoogstraten,51.40029,4.76034,BE,VLG,18524
Hoboken,51.17611,4.34844,BE,VLG,34443
Heusden,51.03664,5.28013,BE,VLG,31017
Herzele,50.88681,3.89014,BE,VLG,16523
Herve,50.64083,5.79353,BE,WAL,16544
Herstal,50.66415,5.62346,BE,WAL,36503
Herentals,51.17655,4.83248,BE,VLG,25912
Herent,50.90861,4.67056,BE,VLG,19218
Helchteren,51.05591,5.38244,BE,VLG,30050
Heist-op-den-Berg,51.07537,4.72827,BE,VLG,37873
Hasselt,50.93106,5.33781,BE,VLG,69222
Harelbeke,50.85343,3.30935,BE,VLG,25978
Hamme,51.09822,4.13705,BE,VLG,22891
Halle,50.73385,4.23454,BE,VLG,34479
Haaltert,50.90634,4.00093,BE,VLG,17129
Grimbergen,50.93409,4.37213,BE,VLG,33561
Geraardsbergen,50.77343,3.88223,BE,VLG,30807
Gent,51.05,3.71667,BE,VLG,231493
Genk,50.965,5.50082,BE,VLG,63666
Gembloux,50.56149,4.69889,BE,WAL,21676
Geel,51.16557,4.98917,BE,VLG,34697
Frameries,50.40578,3.89603,BE,WAL,20598
Fleurus,50.48351,4.55006,BE,WAL,22080
Fleron,50.61516,5.68062,BE,WAL,15994
Flemalle-Haute,50.59994,5.44471,BE,WAL,25144
Evergem,51.10529,3.704,BE,VLG,31615
Eupen,50.6279,6.03647,BE,WAL,18029
Essen,51.46791,4.46901,BE,VLG,16754
Eeklo,51.18703,3.55654,BE,VLG,19116
Edegem,51.15662,4.44504,BE,VLG,21839
Duffel,51.09554,4.50903,BE,VLG,16011
Dour,50.39583,3.77792,BE,WAL,16861
Dilbeek,50.84799,4.25972,BE,VLG,39482
Diksmuide,51.03248,2.86384,BE,VLG,15515
Diest,50.98923,5.05062,BE,VLG,22516
Diepenbeek,50.90769,5.41875,BE,VLG,17699
Destelbergen,51.05952,3.79899,BE,VLG,16853
Dendermonde,51.02869,4.10106,BE,VLG,43055
Denderleeuw,50.88506,4.07601,BE,VLG,16969
Deinze,50.98175,3.53096,BE,VLG,29815
Courcelles,50.46379,4.3747,BE,WAL,29473
Colfontaine,50.4141,3.85569,BE,WAL,19964
Chaudfontaine,50.5828,5.6341,BE,WAL,20960
Chatelet,50.40338,4.52826,BE,WAL,35238
Chasse Royale,50.42842,3.95001,BE,WAL,0
Charleroi,50.41136,4.44448,BE,WAL,200132
Brussels,50.85045,4.34878,BE,BRU,1019022
Brugge,51.20892,3.22424,BE,VLG,116709
Brecht,51.35024,4.63829,BE,VLG,25908
Brasschaat,51.2912,4.49182,BE,VLG,37040
Braine-le-Comte,50.60979,4.14658,BE,WAL,20133
Braine-l'Alleud,50.68363,4.36784,BE,WAL,37512
Boussu,50.43417,3.7944,BE,WAL,20058
Bornem,51.09716,4.24364,BE,VLG,19997
Boom,51.09242,4.3717,BE,VLG,15810
Blankenberge,51.31306,3.13227,BE,VLG,18230
Binche,50.41155,4.16469,BE,WAL,32030
Bilzen,50.87325,5.5184,BE,VLG,29622
Beveren,51.21187,4.25633,BE,VLG,45179
Beringen,51.04954,5.22606,BE,VLG,40930
Beersel,50.76589,4.3002,BE,VLG,23228
Beerse,51.31927,4.85304,BE,VLG,16208
Balen,51.16837,5.17027,BE,VLG,19978
Ath,50.62937,3.77801,BE,WAL,26681
Asse,50.91011,4.19836,BE,VLG,28985
Arlon,49.68333,5.81667,BE,WAL,26179
Antwerpen,51.21989,4.40346,BE,VLG,459805
Ans,50.6623,5.52029,BE,WAL,27297
Andenne,50.48941,5.09513,BE,WAL,24055
Aarschot,50.98715,4.83695,BE,VLG,27656
Aalter,51.09017,3.44693,BE,VLG,18802
Aalst,50.93604,4.0355,BE,VLG,77534
Zorgo,12.24922,-0.61527,BF,11,23892
Yako,12.9591,-2.26075,BF,10,22904
Tougan,13.0725,-3.0694,BF,1,17590
Titao,13.76667,-2.06667,BF,10,19131
Tenkodogo,11.78,-0.36972,BF,4,37658
Reo,12.31963,-2.47094,BF,6,37535
Po,11.16972,-1.145,BF,7,17924
Ouahigouya,13.58278,-2.42158,BF,10,61096
Ouagadougou,12.36566,-1.53388,BF,3,1086505
Nouna,12.72939,-3.86305,BF,1,29048
Manga,11.66361,-1.07306,BF,7,15173
Leo,11.10033,-2.10654,BF,6,26884
Koupela,12.17864,-0.35103,BF,4,32052
Koudougou,12.25263,-2.36272,BF,6,87347
Kongoussi,13.32583,-1.53472,BF,5,26338
Kombissiri,12.06095,-1.33355,BF,7,30137
Kokologo,12.18972,-1.88556,BF,6,25958
Kaya,13.09167,-1.08444,BF,5,39229
Hounde,11.5,-3.51667,BF,9,36593
Gourcy,13.20776,-2.35893,BF,10,16765
Garango,11.8,-0.55056,BF,4,29076
Fada N'gourma,12.06157,0.35843,BF,8,33910
Dori,14.0354,-0.0345,BF,12,37806
Djibo,14.0994,-1.62554,BF,12,22223
Diapaga,12.07305,1.78838,BF,8,26013
Dedougou,12.46338,-3.46075,BF,1,45341
Bousse,12.6576,-1.89288,BF,11,15868
Boulsa,12.66664,-0.57469,BF,5,17489
Bobo-Dioulasso,11.17715,-4.2979,BF,9,360106
Banfora,10.63333,-4.76667,BF,2,60288
Gaoua,10.29917,-3.25083,BF,13,25104
Orodara,10.94917,-4.93417,BF,9,18632
Yambol,42.48333,26.5,BG,65,80116
Vratsa,43.21,23.5625,BG,64,64941
Vidin,43.99,22.8725,BG,63,54409
Velingrad,42.02754,23.99155,BG,48,24036
Veliko Turnovo,43.08124,25.62904,BG,62,66217
Varna,43.21667,27.91667,BG,61,312770
Targovishte,43.2512,26.57215,BG,60,37774
Troyan,42.89427,24.71589,BG,46,21162
Dobrich,43.56667,27.83333,BG,40,94831
Svishtov,43.61959,25.35044,BG,62,32256
Svilengrad,41.76667,26.2,BG,43,19279
Stara Zagora,42.43278,25.64194,BG,59,143431
Dupnitsa,42.26667,23.11667,BG,45,34764
Sofia,42.69751,23.32415,BG,42,1152556
Smolyan,41.58528,24.69194,BG,57,32069
Sliven,42.68583,26.32917,BG,56,96368
Silistra,44.11667,27.26667,BG,55,39715
Shumen,43.27064,26.92286,BG,54,87283
Sevlievo,43.02583,25.11361,BG,41,24582
Sandanski,41.56667,23.28333,BG,38,26459
Samokov,42.337,23.5528,BG,58,26765
Ruse,43.85639,25.97083,BG,53,156238
Razgrad,43.53333,26.51667,BG,52,38285
Rakovski,42.3,24.96667,BG,51,15782
Popovo,43.35,26.23333,BG,60,16571
Plovdiv,42.15,24.75,BG,51,340494
Pleven,43.41667,24.61667,BG,50,118675
Petrich,41.4,23.21667,BG,38,30308
Peshtera,42.03333,24.3,BG,48,18676
Pernik,42.6,23.03333,BG,49,82467
Pazardzhik,42.2,24.33333,BG,48,75977
Panagyurishte,42.5,24.18333,BG,48,19389
Nova Zagora,42.48333,26.01667,BG,56,24340
Montana,43.4125,23.225,BG,47,47445
Lovech,43.13333,24.71667,BG,46,42211
Lom,43.81389,23.23611,BG,47,26594
Kyustendil,42.28389,22.69111,BG,45,48286
Kurdzhali,41.65,25.36667,BG,44,51000
Haskovo,41.93415,25.55557,BG,43,79699
Kharmanli,41.93333,25.9,BG,43,18931
Kazanluk,42.61667,25.4,BG,59,55196
Karnobat,42.65,26.98333,BG,39,19709
Karlovo,42.63333,24.8,BG,51,19958
Gotse Delchev,41.56667,23.73333,BG,38,20471
Gorna Oryakhovitsa,43.12778,25.70167,BG,62,38553
Gabrovo,42.87472,25.33417,BG,41,66175
Dimitrovgrad,42.05,25.6,BG,43,43288
Chirpan,42.2,25.33333,BG,59,17243
Cherven Bryag,43.26667,24.1,BG,50,21688
Burgas,42.50606,27.46781,BG,39,195966
Botevgrad,42.9,23.78333,BG,58,20909
Blagoevgrad,42.01667,23.1,BG,38,71306
Berkovitsa,43.23611,23.12583,BG,47,15027
Aytos,42.7,27.25,BG,39,20986
Asenovgrad,42.01667,24.86667,BG,51,52170
Sitrah,26.15472,50.62056,BH,16,37657
Madinat `Isa,26.17361,50.54778,BH,17,38090
Jidd Hafs,26.21861,50.54778,BH,16,31735
Madinat Hamad,26.11528,50.50694,BH,18,52718
Dar Kulayb,26.06861,50.50389,BH,17,65466
Al Muharraq,26.25722,50.61194,BH,15,97458
Manama,26.21536,50.5832,BH,16,147074
Ar Rifa',26.13,50.555,BH,17,79550
Makamba,-4.1348,29.804,BI,17,19642
Bururi,-3.94877,29.62438,BI,10,19740
Bujumbura,-3.3822,29.3644,BI,24,331700
Muramvya,-3.2682,29.6079,BI,22,18041
Gitega,-3.4264,29.9308,BI,13,23167
Ruyigi,-3.47639,30.24861,BI,21,38458
Ngozi,-2.9075,29.8306,BI,19,21506
Kayanza,-2.9221,29.6293,BI,15,19443
Muyinga,-2.8451,30.3414,BI,18,71076
Rutana,-3.9279,29.992,BI,20,20893
Tchaourou,8.88649,2.59753,BJ,10,20971
Tanguieta,10.62118,1.26651,BJ,8,19833
Save,8.03424,2.4866,BJ,11,75970
Savalou,7.92807,1.97558,BJ,11,30187
Sakete,6.73618,2.65866,BJ,17,30111
Porto-Novo,6.49646,2.60359,BJ,16,234168
Pobe,6.98008,2.6649,BJ,17,32983
Parakou,9.33716,2.63031,BJ,10,163753
Ouidah,6.36307,2.08506,BJ,9,83503
Nikki,9.94009,3.21075,BJ,10,54009
Natitingou,10.30416,1.37962,BJ,8,80892
Malanville,11.86819,3.38327,BJ,8,37117
Lokossa,6.63869,1.71674,BJ,15,86971
Ketou,7.36332,2.59978,BJ,17,22341
Kandi,11.13417,2.93861,BJ,7,109701
Dogbo,6.81667,1.78333,BJ,12,41312
Djougou,9.70853,1.66598,BJ,13,237040
Dassa-Zoume,7.75,2.18333,BJ,11,21672
Cove,7.22097,2.34017,BJ,18,38566
Cotonou,6.36536,2.41833,BJ,14,780000
Come,6.40764,1.88198,BJ,15,29208
Bohicon,7.17826,2.0667,BJ,18,125092
Bembereke,10.22827,2.66335,BJ,10,24006
Bassila,9.00814,1.6654,BJ,13,23616
Banikoara,11.29845,2.43856,BJ,7,22487
Aplahoue,6.93333,1.68333,BJ,12,19862
Allada,6.66547,2.15138,BJ,9,20094
Abomey-Calavi,6.44852,2.35566,BJ,9,385755
Abomey,7.18286,1.99119,BJ,18,82154
Gustavia,17.89618,-62.84978,BL,0,5988
Hamilton,32.2949,-64.78303,BM,3,902
Tutong,4.8,114.65,BN,4,19151
Seria,4.60637,114.32476,BN,1,30097
Kuala Belait,4.58361,114.2312,BN,1,31178
Bandar Seri Begawan,4.94029,114.94806,BN,2,64409
Yacuiba,-22.01643,-63.67753,BO,9,82803
Warnes,-17.5163,-63.16778,BO,8,22036
Villazon,-22.08659,-65.59422,BO,7,30253
Villa Yapacani,-17.4,-63.83333,BO,8,18187
Villamontes,-21.26235,-63.46903,BO,9,18761
Tupiza,-21.44345,-65.71875,BO,7,22233
Trinidad,-14.83333,-64.9,BO,3,84259
Tarija,-21.53549,-64.72956,BO,9,159269
Sucre,-19.03332,-65.26274,BO,1,224838
Santiago del Torno,-17.98674,-63.38118,BO,8,15543
Santa Cruz de la Sierra,-17.78629,-63.18117,BO,8,1364389
San Ignacio de Velasco,-16.36667,-60.95,BO,8,23569
San Borja,-14.81667,-66.85,BO,3,19640
Riberalta,-11.00654,-66.06312,BO,3,74014
Punata,-17.54234,-65.83472,BO,2,15194
Potosi,-19.58361,-65.75306,BO,7,141251
Oruro,-17.98333,-67.15,BO,5,208684
Montero,-17.33866,-63.2505,BO,8,88616
